beta0,beta1,q,t_int,phi
0.818616336729145,0.09392995436262373,0.2944632472347642,24.763484952590616,10.101103925688333
0.8105462808480622,0.08671221568294671,0.295688076945387,25.297426889896133,9.177284306797741
0.8092326909915252,0.08638282211704487,0.28025126029692554,25.46223062091957,9.525233024203791
0.8069631224733668,0.0822396651283911,0.2602707445853164,25.262346448725836,10.36016033407305
0.7962189326067868,0.08153915313284,0.29750175607122614,26.169187701797398,9.691499039895447
0.7956284506368445,0.0788205984091679,0.22499059679564137,25.061395973363304,8.655511217007362
0.8153535512860957,0.09586391330466773,0.36221619166140306,25.765056936148145,6.642462385069262
0.8172242289193793,0.07738160018331586,0.26185603772528104,25.136860601351795,9.213677509362018
0.802899867109088,0.0926814999770339,0.23275574293294005,24.152838384882827,13.595614414310829
0.8218018008896848,0.07277878268722081,0.19332814138398516,23.524570679304052,15.901819376794723
0.8011089195098212,0.07629344473713152,0.18175841009419635,23.660655844695633,16.789956439177118
0.8052632106518918,0.08441989934922076,0.25800770927075173,25.07381252447623,19.60873623582282
0.8052413386371612,0.08219687822998284,0.2357351862340232,24.53847140037649,11.355114533679362
0.8125717140653907,0.07474601527656234,0.18523967449173598,23.379978263662725,16.624335482202746
0.8033809707975171,0.08438496691683388,0.2651300352620494,25.19616250652301,11.876895806397451
0.7849884227550612,0.08498479826590498,0.32949334954601556,26.65918769291101,12.010195564439995
0.8131133906338301,0.08783937800005914,0.2565735793997507,24.550239650633223,10.805667549112952
0.8348121337591669,0.07328832000473255,0.14778687417511016,21.369016722190974,7.123750003993619
0.826248115281306,0.08342415913664067,0.2168580599688086,23.679895029034856,10.70930592269194
0.8261339000138505,0.08055464867670067,0.16981628536499316,22.338162609159962,13.732543589380786
0.7804052951423736,0.08834087608219277,0.42940098773189117,27.590253940368008,12.456882479817418
0.8207482585712619,0.07656767572104799,0.15791772849373947,22.140831773464686,11.841543688448006
0.8143233467900334,0.06791579793535592,0.17642303455289893,23.46501285122004,9.97248178794825
0.8114150058223873,0.0646527648049619,0.15561667673459986,22.52358249700121,10.340748661958237
0.8139624263941704,0.06404429403568879,0.14495904318964956,22.369821917594667,10.37266137429825
0.8119622678953671,0.06202444103722611,0.16658362613287253,23.266533051418484,10.747273498203352
0.8181524189174644,0.0844414591380073,0.21479298764654706,23.750704979802578,15.34613099913454
0.8217878376303526,0.07895493628764957,0.18894648750282636,23.159705670779672,16.26561331549346
0.8217141179906754,0.07583352492483827,0.22263909837116816,24.169478661976296,17.830148559475738
0.8037938117709966,0.08333133807220394,0.2287862885482122,24.31582689404214,11.873892695091822
0.7975664534243517,0.08813827190427258,0.24216632063205001,24.861755673230554,14.546683287973586
0.8022954494223271,0.08447769620820647,0.23786129558803037,24.861349115605883,14.053114429700353
0.7973786346353425,0.08222882369878412,0.2654886579095425,25.621689181245006,12.013003356947166
0.7975515584233155,0.08510385091915118,0.22991357841630478,24.70190870057272,10.733800583733592
0.7963800624922467,0.08503126068849834,0.22915697372923202,24.515572471479338,10.46350863831759
0.8237845261534422,0.07236800344778134,0.20836769989396964,23.775264067839498,9.542887432292424
0.8048068705088609,0.0802130106327604,0.20295582701174011,23.931749317844808,10.543611480409185
0.7998363864880306,0.079295390860793,0.2718322788781044,25.631748144791757,8.773581115836752
0.8195440247824464,0.0755947429493762,0.19318365792605227,23.3646199788671,19.128916943090736
0.813865255743566,0.07312857257991451,0.1903015954831098,23.53951505808506,16.049646435259653
0.7971895689991936,0.08458051641989812,0.44319378000811743,27.434980689594607,9.698355906432267
0.7982519540793092,0.08915577066282937,0.4314494294764436,27.061763457496994,9.266163900877103
0.8105851710480274,0.07628154389315205,0.16867981475833982,22.446118637626682,13.321216533384593
0.8141296027278399,0.08693897721703904,0.24764093119765448,24.440587172471986,11.487546157055593
0.8049357157361623,0.08556384366327824,0.2565037725653472,25.007301685250788,12.628808438267992
0.8058531503394635,0.08605391787887942,0.23212337666521063,24.394366497749022,15.490889093592548
0.7974944861719602,0.07345714982493681,0.16700085205457715,23.25383081367713,9.192654060313934
0.8035338030407927,0.09864011723754218,0.3390413722121982,25.45784094236242,13.083602390221616
0.8301298996245993,0.05098763613190347,0.12691478725695018,21.317360030207656,9.76876309006096
0.8155328576034362,0.08015930140325331,0.18594930344788155,23.1064562738567,13.478648887201956
0.8206711452207287,0.08020896620459478,0.20046218405533045,23.406784833467377,13.837614805916054
0.7959738633531939,0.07846016329573476,0.2334311579946712,25.057858739601887,15.012635246386623
0.8072613597893554,0.07530131202066283,0.25099184305519656,25.44136434242059,12.581988008990193
0.8120358242683616,0.07579422164728722,0.1650207400607773,22.65476443914022,11.968598442760692
0.805875684773264,0.08538619856809941,0.30539400203527456,25.53621976830789,11.553277320428561
0.7934954790624112,0.0834657389036283,0.2096753450078424,24.385152432039614,13.159658346188188
0.821392605003554,0.07886453184283712,0.17276712780411485,22.488812467239768,13.768906858558216
0.8168092427867423,0.08100491301928803,0.17786150740437912,22.83734304492674,14.250999068566239
0.8088806559793383,0.0775554284459484,0.19960161020799305,23.904578920088046,18.68806516442802
0.8118685268381016,0.08393766602119183,0.2338011524783341,24.172519723281415,17.512103953034497
0.8028472415971146,0.08403998390061795,0.2532365741740695,25.01235057925363,17.705919279875225
0.8138151156350081,0.07843333043018681,0.18995244030614875,23.45660445086093,9.91226556004571
0.8156994809694124,0.08304349020402163,0.20085751149750827,23.36882027742996,8.414123396912922
0.8047890156725701,0.07921558579975892,0.21200615544081164,24.14878919311676,14.013376725921411
0.8058913199166535,0.07117792168260242,0.17047365126704855,23.419909437768926,14.662946860382402
0.8230144421544562,0.08509829367402139,0.2192556854807708,23.507721334384968,13.99335498273672
0.7911509958638157,0.08345577389309743,0.2639125325513991,25.87805324474711,10.145670553347752
0.7944799669716471,0.07920081845094548,0.27521060870585196,25.577202130367063,8.590389236298387
0.8041338777811965,0.07159065665058072,0.16851958348101573,23.29007823548339,12.970458016476542
0.8056459792185737,0.08354096890339964,0.24669671201905263,24.762508324274066,11.947679430115274
0.8148176325952269,0.08328505520841938,0.21164189558153595,23.81762671815646,8.258729845798698
0.8126231573871159,0.08375699306637177,0.2160955909355158,23.874137285389523,12.020383725287747
0.7990040071056621,0.08277299229374699,0.30480154368958845,26.04756749813785,11.67605623315815
0.8013055758272952,0.07617115195130751,0.17772057989522044,23.435099309401846,16.60828918179086
0.8057751432099515,0.07081239183964601,0.17250264180503214,23.470726700477414,14.929773090505977
0.8370711839645631,0.09150380298180973,0.23586377567131564,23.437797257139923,12.607174948087307
0.8171748137996702,0.07562276716602938,0.17195526008835113,22.870723985315966,12.959688402118797
0.7993480216437603,0.0874945647648681,0.28187427230289613,25.373296952051557,10.312990435157586
0.8102808532683143,0.07713274095959168,0.2099673501338271,24.317692138439465,13.736098834612063
0.8096601182812163,0.07833760312261845,0.2140025860617836,24.36193810416898,15.047704747181637
0.8194978485280665,0.07713734229234241,0.17260735854866852,22.443355943612175,12.686258099945041
0.8169485154250093,0.08366753826643598,0.19865858121523025,23.117119600000684,10.507719864186605
0.8184243660448749,0.0853400154191905,0.19621399540671922,23.2909768114724,10.75966001231773
0.8110570891976113,0.07751046783181036,0.19829044735486345,23.631996812294492,11.722952899390823
0.8104473870555061,0.0789020765498766,0.18945068862284195,23.139095300559973,12.211738368348735
0.8141243572448739,0.07222125163141632,0.1930332209502705,24.022904426966623,12.643391302512383
0.8100669012742773,0.07409030260294804,0.22920068174473981,24.55652039490331,11.648963111168875
0.7923394242132357,0.07875598313417427,0.25374119161085557,25.491739941270993,11.25642491965133
0.8062915358410484,0.07698060588129864,0.26700342770859553,25.416344797643955,15.231930999013228
0.8110340042016447,0.08088073493804093,0.2737269542333986,25.14047084992818,14.775643486814074
0.800000655523671,0.07900807992198712,0.24405362765029368,25.079653589347682,10.950825552705004
0.7989248520041806,0.08077527577727842,0.20374542767368117,24.012441968794107,15.294531981502468
0.8010363243492005,0.0717347826227761,0.22472760794736588,24.995781557390853,12.843331468153622
0.8089873949073333,0.07096650999696384,0.152662604045535,22.289899542273304,13.101329526128639
0.8103288577052901,0.07218949469075463,0.15300602147361161,22.27994526893757,12.48149675245683
0.8104627882873366,0.07255490589918456,0.15955247567728992,22.58258655256347,12.426347975850941
0.8098052818569315,0.07343554949613533,0.1664595922355713,22.862854246957678,12.273108727426953
0.8026183698440679,0.08852107362002659,0.2307986613964579,24.37152699280853,14.838424438755792
0.8087571341614436,0.08808832896732136,0.2639939412192241,24.832174030740564,15.448813242763693
0.8213336756342786,0.08546974795634657,0.25297513841518293,24.456927739659953,15.953556916682949
0.8039673685193052,0.08268366910359509,0.2016250380332932,23.88203547931767,12.957708637949967
0.7950482912558084,0.08773782674776201,0.2547090142759612,25.117988329850117,13.32629874101117
0.8048629669953938,0.08560091185086155,0.23647125286119317,24.57570570846878,11.909617633008509
0.793435369063847,0.08091819829694752,0.29339469367657833,26.107342688523584,14.091233167634268
0.7942706207907064,0.08642111287406075,0.32841434297340427,26.2303752267267,16.957646123372122
0.7998070103395358,0.0795161389765168,0.20601360919843906,24.312548912880438,13.577356167208592
0.79632426601831,0.08387227396304688,0.20712377664290965,24.115079844738737,13.53975066736104
0.7947860205704661,0.08423242457342645,0.23710120330296564,24.88631017603859,13.07804815822992
0.8194242754233799,0.07530026141178259,0.1678350930317977,22.501561707135448,14.732766621175859
0.7979554313452435,0.08915386646869487,0.3018003384161445,25.67150449270729,8.115628590743565
0.7841791786646405,0.08720112963746214,0.32601619635397305,26.45405276146281,8.673522202937681
0.790256852874932,0.0901664914349644,0.3267213951046259,26.370261279896454,9.291914071883603
0.8247974639843131,0.06875690578565809,0.14455022152892325,21.835415178781744,15.452829018121188
0.818411833942548,0.07178774096928693,0.186404949591967,23.297670737409266,13.005431564922084
0.821744244776435,0.08485578171717743,0.19732427955828163,23.116804093869625,10.593615402629238
0.8074758725599355,0.07488780546291234,0.18052818945370291,23.46516645363449,12.741340276231602
0.8139520754678046,0.06848222744003543,0.163582009763286,22.991617837525826,13.222813180785808
0.8179471799601272,0.08402363627442842,0.20531622237346828,23.419110341085986,13.783691460999542
0.8112676848228233,0.08693024762124954,0.1747326694853158,22.52375747346536,12.890944492620479
0.81729205149834,0.08486450366212314,0.19264308531695626,23.098337009391297,12.597525092266764
0.8228577901491254,0.0812169409759933,0.20043363934014916,23.376448026979336,14.309127801122562
0.8201234564147051,0.08335753513466755,0.23286644233395884,24.031554424223206,16.402499236878416
0.8228953749528117,0.08563026252368433,0.20271581381852102,23.281087440881375,12.996276078205282
0.8245826763503844,0.08577387381954503,0.25397364698125785,24.45934078166644,9.066715419731624
0.82521278420189,0.08463463594111961,0.26742559948428474,24.259637696874922,9.139293462983069
0.819116229217729,0.09340570952059643,0.2735627621247452,24.22558698058195,9.73701611709781
0.7791614530109354,0.07925369272657802,0.5591549625229867,28.38720477717944,9.486367902374777
0.8276914186889187,0.07985310771699179,0.25912230536915276,24.541046226887254,10.604429206539159
0.817681134088064,0.08848212652013185,0.1833237419527741,22.760832545195218,12.520661047796075
0.8098812318851457,0.08260614240546008,0.22697314507031585,24.42280109981495,11.012774227408814
0.7961382574120816,0.08469632308864393,0.2945917013546653,26.02299323776388,11.867945734385598
0.8254647982565952,0.07031302702863772,0.17558098673218467,22.695993716499498,15.638752357597333
0.8276084167215191,0.07634733376561914,0.15936853517348912,21.77408673266364,10.669606096243573
0.7848566407811263,0.08706028348502075,0.4912480823785379,27.846188371156913,12.583844099975135
0.7985909323576914,0.08137120158980647,0.2761305151206491,25.598257627527136,12.199197920117607
0.8005526063797745,0.08299669800764332,0.2005949561023809,23.743586820374592,11.435387349512062
0.8154547584667104,0.06750662362631488,0.17836262345679862,23.723318939068523,10.117510578860372
0.8170466626444575,0.07497573204984617,0.16262467563891836,22.264120298196694,7.848286140792714
0.8173630459707414,0.06972802405730914,0.20394989262461138,24.24161832405401,8.111321123588107
0.807460054904159,0.08265652212160206,0.22193278045581347,24.438202242452288,16.130236366654902
0.7921734118594176,0.08846686283314659,0.27620030311400895,25.58997521781415,11.656580387817796
0.7902346061206164,0.09105075841949403,0.26590979195258996,25.314789029720384,10.901923921998133
0.8256265019977153,0.08018172533350976,0.19553052208855295,23.154683963147548,10.213492855343075
0.8141031520883021,0.07037452288473693,0.15002773190435553,21.9300619365006,8.7148382980457
0.7934202241175791,0.06231334175773335,0.20932013871003252,25.29988699749133,7.934621184285557
0.7994736021382544,0.059342640990226604,0.14441946783579973,22.827998263254024,8.619602381969042
0.8149709249316714,0.04843279859945806,0.12684404663840257,22.038228938188524,8.288414384646815
0.8281365899330001,0.06457810973665279,0.1463390308863191,21.7080011919254,14.56035774236321
0.8229516518530363,0.07498699922627701,0.1764857526999385,22.894699628442158,14.235097942491498
0.8020555408324798,0.07198805895607069,0.20293988473139812,24.26830010402576,13.012888635804625
0.8054072571666986,0.07431218713578254,0.22058096610716119,24.606141790428467,14.101500295665168
0.79934261641234,0.06912902803499932,0.16142926387185266,23.051816532817966,10.728572482238079
0.7942694021007645,0.06903149454374621,0.16492398794095206,23.4987054719117,10.761670997026675
0.8062020112903353,0.06547980155531444,0.20712501517631282,24.940441082745984,13.568574129714206
0.8002286157435518,0.06765436320868147,0.1809863042489839,24.180188419476316,10.954486430319754
0.7917974421653237,0.06712281409409052,0.18796464285664993,24.414431734451213,11.318411547319762
0.8019102696723385,0.0728389462339023,0.18876479402850713,24.122326982906543,11.23699242395613
0.811387013125004,0.07130181221179087,0.18324162382550344,23.477667926492483,12.100287276079786
0.8134456818295092,0.07031206675082287,0.1563516202019677,22.650289081324086,8.826486433106101
0.8161444454778454,0.07047437486998939,0.17559567394032052,23.4462124433581,14.569840686169542
0.8131799846919673,0.07025415999208458,0.16566545036408942,23.05529704388648,15.543276841464277
0.8146967230163881,0.07998281188354057,0.19627610625065214,23.296447571898867,11.449526121369853
0.8284661770380686,0.08357295217223158,0.20927376539848055,23.11869223857002,10.555478512105479
0.8299526913063874,0.08355503318605165,0.2035571097121947,23.18036798478139,10.716831326790295
0.8048924340576384,0.080191632006662,0.24161278146700899,24.995592068389072,7.950188279010353
0.8049349006117126,0.09206772524999608,0.4000541873349261,26.369037554838084,10.077659637364022
0.8124430081862963,0.08814402719042473,0.3244043500589,25.647865764699088,10.314405102054014
0.803352414626,0.08479459515375794,0.20494946652270996,23.838828801503457,10.638797555071442
0.8021731178257622,0.07903247802727582,0.20819316837604984,24.351957070021815,12.506646808415587
0.8030599007936372,0.08602257908810182,0.2408746125213969,24.65870834974291,14.777600220561089
0.8078312694358171,0.07953994486705099,0.31849865463258303,26.0478237634902,8.666327589309827
0.8195359584105518,0.0815508640917816,0.2312576254450173,24.200431678730812,7.106099319298443
0.8105354647001669,0.08297380987490716,0.24798460014279167,24.776094356188732,8.999562502197527
0.7964472455167831,0.07700446407806853,0.19537368449765757,24.00122002139248,12.386602307794268
0.7857427920768684,0.08621732106114478,0.2314233961914756,25.09836054637312,11.554027141303358
0.8315595279279979,0.0768117754309185,0.19006021405634063,23.076243071770076,14.242288384818055
0.7985581313554077,0.07679252873694233,0.31566600398985634,26.663616753189768,13.257208093044405
0.7942325700434923,0.07760426525637905,0.3151521206715278,26.497988693202995,13.66775654130203
0.7969940373641577,0.08245620116112276,0.21275124362881728,24.518443369567667,11.249009441351344
0.7963604287693574,0.0856026533498448,0.294908808985842,25.617191804909087,9.073063131809253
0.8109846049864902,0.07463365418076456,0.16608768990388195,22.734601775882652,17.646514423994873
0.8061285331291184,0.08604549875306937,0.22397086624631357,24.03928512634028,8.436062476313861
0.8056604597810769,0.08733964555732077,0.22190054547620428,24.18378429196238,8.271926196045296
0.8175154679362077,0.07799182096673314,0.17328210848756273,22.655138540439403,20.170991498121104
0.7971913262950258,0.0819796630114694,0.2790842436234601,25.684221062814316,13.197532332454928
0.8182005564301682,0.07784804542386506,0.20510578501845578,23.59709874459008,14.193499353276865
0.8101222975527247,0.08727233223285068,0.2193045181032588,23.657664764217913,10.692336282034546
0.7999113746415676,0.08151161169068341,0.32527303854125794,26.249504526723054,9.031290511889022
0.7959802715692595,0.08423125687693336,0.3116600586752273,26.27135654242208,10.241756357588953
0.8154271516983942,0.08062254810065855,0.2214982150266859,24.300886789698584,12.928677045364099
0.809778868217892,0.08953538408045789,0.33896118316153173,25.8228626264357,12.42365463136429
0.7893458726696577,0.08079461941584289,0.22989979248985162,25.070186930142867,18.40749796122572
0.7895479038259908,0.07880370407650458,0.2381674679065046,25.257235217643277,17.913817744095873
0.8252410224324694,0.08559582970324707,0.20973361496680312,23.311546285723324,8.536565123953679
0.8032143559694589,0.05685380471348789,0.1485966083997745,23.017664759272865,12.447448518822608
0.8189899204632225,0.06674715344710377,0.15188471727664432,22.24365037279334,8.989916091530146
0.8154029938006505,0.0672465119863879,0.16495369223912357,22.95058723388008,8.507112412210475
0.8098329462441118,0.06741126307964534,0.15518506973335555,22.675443446779372,7.4593374120951
0.8019203339185282,0.06908955702785143,0.19214565555221538,24.19370650471785,8.419138470971228
0.7933400157391611,0.07018716831549794,0.1966336609005807,24.534316791063038,10.241543896143837
0.8060500751228105,0.07160779585177758,0.1814941444387621,23.790955181741325,12.354326197816098
0.8072585251946861,0.07607913754912313,0.20556391168515536,23.97825507194693,13.291658751307734
0.8309684375120687,0.07438927845881528,0.16350231447569935,22.05757819167801,11.663375231339627
0.8208485234527902,0.08161124218365517,0.20344081178580664,23.39956776914765,11.462396092577306
0.822753522636997,0.07929231351142275,0.19056585294234668,22.983533205469264,10.970976058461101
0.8269892880849973,0.07781356371258637,0.1561776352728933,21.880128699436707,10.758788488444257
0.8264053501859517,0.07552305431016543,0.15904737283990436,22.127647952934936,10.749983279291431
0.8059003438588904,0.07517935326876839,0.26795185293175344,25.483312895070853,11.050475345622624
0.8060590537943486,0.07488087789189816,0.24696334115743,25.16470352726698,10.782936126224675
0.8087172932413839,0.07760334083000173,0.23973318180212,24.871044498773873,11.356719229012958
0.810672173474016,0.08737819124370025,0.18742860282916501,23.091048365776917,12.388847049582987
0.8325194186188223,0.064574660017598,0.16347082157135212,22.373258188424305,13.859713350448553
0.7856877907895564,0.08118462600290788,0.2569111744018697,25.723760593758815,12.45750933810467
0.8072647298480499,0.0900895421068544,0.3407944537802046,25.822584548562816,7.858805511969344
0.8088227493937978,0.07426371307246456,0.20387529456186781,24.168748224091942,16.51653527923815
0.7999309304716771,0.09095757645616143,0.2924566200157862,25.135372132003354,8.795305273013572
0.8068510809121754,0.08115069579791138,0.18891678114305677,23.77146774876549,8.97327366997299
0.8220084414614768,0.07725879077200193,0.18612713162653788,23.214831283284525,7.662844266015259
0.8246595623856169,0.07634279568579289,0.2073186814574002,23.74517786386864,7.178799212185846
0.8185127647851531,0.08508515440355395,0.2620359103119321,24.655504307071823,7.246027234955888
0.7885351132454592,0.08427486742230536,0.3058887333262642,26.311244770108466,17.420888075278278
0.8201499763760155,0.07395307604079172,0.15665407978702062,21.99219103256766,17.174533564271094
0.8126574098384406,0.06846834740146832,0.1857211794307071,23.776727359481114,8.804491621419462
0.8134848267907168,0.08055503874747179,0.19109861781671483,23.3377499356611,18.641981906595362
0.8254031173725495,0.07051591238086902,0.16158031687737132,22.34096950246588,12.232956627127463
0.8346000996852141,0.07763072636340583,0.17683660637175452,22.33718538462017,7.764619568217959
0.828761835486987,0.07506599368663436,0.18011517468838786,22.530650745530142,7.125442434858683
0.7983679865119072,0.08644272428167522,0.2590358736581654,25.25924313367271,11.277410302565128
0.806704633739012,0.08061186600123454,0.23174528105568096,24.719894539618817,21.24207992104918
0.8028784983714669,0.07030523022410984,0.22842668984628944,25.107547329139674,17.57336232167691
0.7997639044252909,0.07401111682846451,0.1881786650543879,24.090760220376588,15.765909836773327
0.8063742437386082,0.07622118364247225,0.2207723552259479,24.328205050391013,17.28545141901896
0.8043237492079053,0.08303619939530342,0.20561451977439849,23.968353141470377,16.93347289325288
0.8060154781143416,0.08286149819797714,0.2274889771240029,24.487577124438737,15.865453142285531
0.8049614556574504,0.08324452009480768,0.23310250863423645,24.702596889612824,15.758111062627826
0.8034687300912987,0.08427896670397649,0.25325256993824863,24.871343542407473,10.423287804253802
0.7945539836720359,0.08587507217136939,0.27695728733358616,25.70037294691285,12.566674675391415
0.8267806506434516,0.07543131383069389,0.1682718456619301,22.19261590698574,14.211985676990583
0.8274518754652573,0.07176113606210295,0.16509971134383056,22.42747944213889,15.39378287633906
0.7977559972857917,0.07243563672338878,0.20976338436281275,24.75799772864509,12.324964134373213
0.7967039217130988,0.08356154996022523,0.238097820938147,24.825674738872742,13.868816080558004
0.8115137583211713,0.08144254830729637,0.202755757588868,23.635192873093594,11.291660769466361
0.8076348794147917,0.08069579731488333,0.20895993092568446,23.884605413089442,10.93017833199443
0.8137803283070578,0.08049833545227277,0.20945685356060512,23.97620308294557,15.841914711821731
0.802871658860801,0.08618501201238887,0.24959843417752994,24.812480391781893,21.66811461205845
0.7933838690089948,0.07822687859799453,0.22342282747236505,24.708473656992222,17.90838021675753
0.7959637628525271,0.09481925056780666,0.5064157114668655,27.459194386533476,13.718246523521437
0.7955895097451898,0.09614646732288994,0.5675479488398284,27.05115941044862,14.475861011959246
0.7920194061271866,0.07486497425781616,0.253398394130715,26.13941017149383,8.813115829664127
0.8155935145064053,0.07691413570584374,0.16864508959847527,22.647989317688705,10.210332726499939
0.8072669520496002,0.077340228805956,0.220956650172738,24.406130851300414,10.227729815360789
0.8119602739600686,0.07151806843399082,0.16751089171271247,23.00546517647327,10.846172203391266
0.8198026023357032,0.06956366899220512,0.16637536527763813,22.966245655914992,8.4329029985422
0.8139348423735654,0.06680472801826773,0.16818835616799233,23.01391146439858,9.642196751679014
0.8137952504606796,0.07932234265142792,0.21967905830013498,24.23496871028795,15.264628557663114
0.8057715167307143,0.07914606466878203,0.21371236422673956,24.30973781010469,13.207732934945579
0.8032175538511033,0.08186050304290281,0.2439583603462503,24.95363036091191,10.6780841545398
0.8092828881829505,0.08053672773188351,0.20637740217221304,23.83375198949543,12.892085173152815
0.7952765042296839,0.08006423185551437,0.24599667218370314,25.16528887829616,13.998938370341051
0.8210495652033765,0.07815766462651956,0.17960103243832629,23.00953743816869,10.725488223197562
0.8140741542985831,0.0837055903398531,0.22826890427897287,24.110900948280058,12.416362639535535
0.8127477383651206,0.07858022974525629,0.20406876662321335,23.677214580137527,15.039301145231597
0.8072537043986519,0.0758890778337687,0.1864323741835405,23.7298547537343,12.81789463860052
0.8006602104716477,0.09022315407437553,0.33715386719476065,26.10821037383734,14.100490649493954
0.7950286261679508,0.09316826977541397,0.36476961675229214,26.398054557210536,14.816154101105115
0.8301304904188177,0.061859967721002905,0.1454238680202323,21.743629196333565,11.327063195482948
0.7972936088938288,0.08677652847321535,0.5017404847415897,27.47865262801359,13.801949481445373
0.805241784692594,0.08375722423436319,0.18698813177313145,23.283129873680416,11.483746374098832
0.8159038630550122,0.08024294719395608,0.23170690680464703,24.191854392147842,10.226250706239533
0.8191685694526271,0.09899370781824454,0.2620271625123237,24.13415204190152,11.661739860755494
0.7961704486964125,0.0677506302983512,0.2107884822149372,25.108255248722752,11.88111751744901
0.7881075744014009,0.08942761334035207,0.3087970567394395,26.163936241520144,10.074424598798856
0.7887291100751108,0.08661599983238592,0.3163217224002639,26.141506689690516,9.71851658112543
0.8118169317814851,0.08466941791347227,0.22194790482051766,23.942942637395962,10.62595358554639
0.8030095336514929,0.08488166369321981,0.22091518383612943,24.228057673293733,11.225869647619108
0.8131949989496363,0.07759859696698172,0.21816498773099102,24.425505117994227,11.61684608153342
0.7909968210783599,0.08210274261329564,0.2710165286596217,25.82717140586268,11.440742362079282
0.7920319292435095,0.07470213994855272,0.3026910670968373,26.58327326996509,13.70742673400535
0.7921123830755267,0.07908519539071725,0.22961289180399208,24.956625408673577,12.734976404695091
0.8173490598993957,0.08030563706737519,0.18859333561231278,23.165477529321745,11.297557787670478
0.8009443125190636,0.08366470513216157,0.3023713930403398,25.72675237288564,10.377215398876196
0.7969493913570805,0.07435390013252334,0.24553161725138647,25.6230398541262,10.519359511816285
0.7910035015617894,0.0943599360083468,0.2512285570646083,25.036470467634384,10.19588805125555
0.8085897138830916,0.07840583329580765,0.18932284887352094,23.520229428878462,13.504962352563776
0.7980046117957961,0.08170401214823621,0.3122126286939969,26.2640591824306,10.747135369986726
0.7910123866473885,0.09086906446370654,0.3732710888879987,26.488486052072812,13.008818038098818
0.8215595462620627,0.08313481125186424,0.2225394287957686,23.885812973600274,13.164019927565809
0.8149100227449017,0.08404772004360968,0.20397791984135696,23.462436369383074,18.442627575471715
0.8048532603847277,0.08711214313762271,0.3538572396238791,26.290552016556983,7.95670162061173
0.8027562584934536,0.0895262948940382,0.3613993016821524,26.217746263487804,6.191050534921776
0.7966316961268299,0.09266166619240875,0.3947915341361775,26.67991785444735,6.248435344461403
0.794987918422139,0.09449718659264386,0.425105542869842,26.36132871217399,6.122110419590456
0.7927231230306756,0.08953674712724388,0.39667411220987664,27.135447329914026,6.689941687759685
0.7903414121149542,0.08869893791919137,0.4719861710120619,27.772220591496147,7.311102067918202
0.816680905021453,0.08199020739360119,0.3029778697537478,25.182422560161122,11.396844815138019
0.8043082030452665,0.07947180937333728,0.22920195593766507,24.93950899789163,11.618272646589148
0.8090730451480772,0.08073224920448172,0.2340301742828,24.50154267395915,13.773823754244464
0.8095314662746533,0.08789976443149576,0.23478596332536888,24.45525282056461,14.965453157494013
0.8106851867584315,0.0791041814274405,0.20924214759235404,23.94282479029348,18.145944060477746
0.8111997149959098,0.08117160756966785,0.20671749818494156,23.783804749391805,15.284074319182952
0.8023330084851904,0.08727269831631884,0.2577497908900374,25.020154982602527,11.371863720591776
0.7966852349206792,0.07840997763989636,0.23663817697665032,25.273393185800288,13.726783626242495
0.8007171972169292,0.07699138972967419,0.26219869431024273,25.6685034100927,14.984878785334454
0.8099614008249026,0.08132498959320689,0.17245423111233413,22.82479521959834,20.317299953819923
0.8081452613215305,0.0792761492036301,0.1945475184619132,23.641484727320094,16.82544668293098
0.8095125681376365,0.07699240962866245,0.21468688186891086,24.29856673344309,10.589425399336475
0.812382756678979,0.07193628039930398,0.1755066308058043,23.505585196573676,13.357565383594139
0.8184241429895194,0.08009680316472727,0.21094330765236785,24.031915175884443,13.545422411194515
0.819231888569808,0.07664977832078208,0.18815471301620498,23.582046210407345,11.856606448955949
0.8076074680759582,0.07624166932241838,0.1685032355839616,22.832207523126762,10.304153423450192
0.812106576603268,0.07806458560323819,0.18130618503486065,23.316837571439443,11.71687894670369
0.8161376877572142,0.07489822497508482,0.20547208906949954,23.95370666675952,12.373863069451243
0.81963145492108,0.07913668344287539,0.20593436277195717,23.766720785857405,12.69648599064881
0.8218463714464117,0.07567275914149005,0.16204517734946028,22.241479618293234,8.674344905452823
0.8260980935118017,0.07501649391338418,0.16598003375791098,22.383120164042374,11.1581783155951
0.7945126269717939,0.0812644807267904,0.2424977909428152,24.997425126010725,16.54440801870441
0.7998098435662744,0.08777600270914786,0.34391711583377155,26.227703704617394,9.644418634888922
0.7995012129636964,0.08259847724544048,0.20274293982089622,24.248862161012298,10.663969619068235
0.8369413035770842,0.07445748494178774,0.17495184793209756,22.494739843504757,10.64610943326834
0.7933871621802249,0.07178636398929109,0.20988889239078032,25.02876205161928,10.948161278419779
0.7911983124876942,0.07220906312387809,0.2231014990655261,25.360102622450448,10.635900838066975
0.7891252266699953,0.07880553356290713,0.22900127301514553,25.030786498616337,8.988359334625418
0.7895640621330133,0.08918857631580303,0.2782983704518606,25.710587310483223,8.594049909988595
0.8015285240130532,0.08080449268747622,0.4084411111623685,27.085897555854817,15.873093466947504
0.8013740295027865,0.08315983249975571,0.4289138630938621,27.032931251581612,14.180455615064147
0.7940194693248404,0.08420300838537015,0.3845614984443502,26.853757096589042,12.952279752743845
